Compound,119_1(raw),119_2(raw),119_3(raw),119_4(raw),119_5(raw),119_6(raw),173_1(raw),173_2(raw),173_3(raw),173_4(raw),173_5(raw),173_6(raw),212_1(raw),212_2(raw),212_3(raw),212_4(raw),212_5(raw),212_6(raw),232_1(raw),232_2(raw),232_3(raw),232_4(raw),232_5(raw),232_6(raw),281_1(raw),281_2(raw),281_3(raw),281_4(raw),281_5(raw),281_6(raw),293_1(raw),293_2(raw),293_3(raw),293_4(raw),293_5(raw),293_6(raw),318_1(raw),318_2(raw),318_3(raw),318_4(raw),318_5(raw),318_6(raw),345_1(raw),345_2(raw),345_3(raw),345_4(raw),345_5(raw),345_6(raw),346_1(raw),346_2(raw),346_3(raw),346_4(raw),346_5(raw),346_6(raw),372_1(raw),372_2(raw),372_3(raw),372_4(raw),372_5(raw),372_6(raw),374_1(raw),374_2(raw),374_3(raw),374_4(raw),374_5(raw),374_6(raw),440_1(raw),440_2(raw),440_3(raw),440_4(raw),440_5(raw),440_6(raw),639_1(raw),639_2(raw),639_3(raw),639_4(raw),639_5(raw),639_6(raw),649_1(raw),649_2(raw),649_3(raw),649_4(raw),649_5(raw),649_6(raw),H37Rv_1(raw),H37Rv_2(raw),H37Rv_3(raw),H37Rv_4(raw),H37Rv_5(raw),H37Rv_6(raw),Mass
375.9997@17.222012,8242.14877,5583.462249,7240.471643,5960.630305,7664.765835,5099.746528,6982.017057,6305.302466,7448.969684,7531.777386,8153.177394,8588.654519,5964.7438,8141.09088,6210.909074,6112.176322,6242.062788,5333.166964,4205.623165,4859.856739,5227.548211,8187.750967,5406.589533,5728.921188,3250.381808,8987.467224,4429.604402,4374.784027,3955.966913,5930.705244,11878.07441,11380.45067,24563.21159,9872.355402,15202.63636,17960.84296,5456.87988,9281.100843,6144.009893,9732.565273,7187.311269,7961.545437,14596.48759,18293.95042,12045.33226,15549.78511,12496.63031,10237.59394,5860.435834,12862.57412,7148.836354,6535.745461,8379.049577,5816.339396,7256.530008,7579.923977,10419.40495,11273.85127,6267.592311,8824.281013,6883.844639,5180.214865,5390.723953,5087.590639,4780.139407,6925.011572,9647.890935,8355.867764,9428.072734,7621.638542,7181.284874,11230.55701,14320.72673,4524.584009,11346.63363,7970.266645,10879.29369,13775.54988,8571.472703,14975.53391,11073.2132,17352.83359,17551.92729,17613.26062,12432.00829,9588.566928,11871.46998,9545.21541,10408.84957,7492.769119,375.9997
473.9674@17.228018,6421.900834,4362.612113,5270.682107,4223.612123,5961.878784,3954.512374,5573.339927,4955.534976,5391.272718,5584.420367,6019.451228,6410.618162,4127.930577,6158.928903,4596.375194,4537.754831,4728.719543,3872.375222,3169.715721,3633.148753,3868.297522,8114.750416,3878.78788,4417.076014,2593.400543,6829.61433,3362.255643,3284.84353,2949.289235,4260.865021,8257.404981,8314.61376,0.560330579,7247.102501,11068.34876,11595.05453,4034.757568,6853.045191,4497.15866,7158.079327,4821.509625,5907.745442,10990.49585,12573.15868,8465.590101,11000.19173,9289.652347,9338.225895,4271.090925,8879.962548,5197.478781,4576.258407,6640.785116,4546.036365,5181.439104,0.12892562,7715.575751,8384.039692,4594.650156,6294.881558,4808.842983,3803.793381,4052.819824,3841.40882,3789.066677,5104.132233,7152.678807,6269.543798,7017.943807,5681.709072,5323.652912,0.188980716,10031.16585,3388.92561,8704.000014,6076.722849,7545.628115,10022.36089,6120.787861,11281.82481,8016.401636,11906.39337,12448.71516,13245.49092,9154.842991,7625.068859,0.205509642,7307.359766,7630.601639,5643.799429,473.9674
300.002@17.155022,4550.964193,2840.075477,4145.271636,3675.248486,3631.719006,2323.21321,4283.138278,3277.414869,4261.939386,4027.679326,5073.774646,4473.163622,3576.961982,4449.670507,5429.504117,4045.730037,4415.380701,4274.05291,2324.231418,2595.699719,3202.203858,5145.220938,3259.504133,3098.558664,1489.577957,8833.171356,2302.215975,2138.845182,2081.851225,3287.041328,8474.813246,8061.718995,30933.60994,7417.213246,13375.7405,22294.54874,2982.802198,5859.516264,4206.733868,6955.785112,3500.022026,4873.272717,13804.13221,13665.41158,13775.91739,15952.93222,10076.13775,10859.6551,4521.657868,16292.57964,6158.87878,5781.229757,5643.595035,3266.812122,5877.120645,5065.745461,8303.561977,11625.17854,3947.603321,3937.184583,5334.561992,3053.548203,4482.228088,2242.470526,2514.121219,5341.090911,6550.896987,4952.257848,5770.757029,4780.662243,3717.533898,9654.079877,9668.618738,3709.035802,10784.65016,4839.76197,9232.206631,7356.34326,6467.321194,10973.73225,8028.877669,10911.9504,14017.45456,7908.096976,9940.842993,8679.38456,11884.82811,9415.883179,9583.35866,6317.174633,300.002
266.1729@1.6999983,6720.936647,3873.402748,4946.082657,4354.424244,6718.661152,4574.069396,5879.574085,4734.181808,4896.969688,5533.401635,6024.622578,7599.709067,4781.122312,6930.217055,4691.353706,7008.292027,5637.157005,4129.314066,3453.510764,4299.110184,4683.636365,5102.016531,4806.523417,5127.948738,2934.209908,7504.639675,3229.953715,3513.471629,3471.471049,4092.457307,8496.105808,9672.759212,20684.60332,7663.160354,11552.89091,12579.35867,4933.87382,5402.453453,4844.127254,8000.613209,6262.947636,5881.654533,7221.280983,13401.34711,9433.72564,12361.5471,7576.112952,10902.87989,4730.975775,12763.59671,6052.593931,4515.326726,5497.190076,4742.303032,5584.752602,7208.876042,6177.468315,9095.472751,4725.713517,6015.719023,4621.100834,3348.58126,3639.312387,4462.693669,3302.787888,3987.358679,6408.921229,7075.312392,8015.143807,6022.523947,6219.157047,10521.1234,10950.40717,4028.374644,9207.16255,6313.804942,8911.273848,11179.16861,7518.769676,10982.72233,7792.199984,6711.228091,9210.315159,13659.21213,10735.28762,7908.138831,8870.823697,8422.029737,8748.287588,5695.568024,266.1729
133.1104@13.531994,0.137741047,3399.805504,0.116804408,2984.824243,4231.49311,3307.235243,4683.495301,3999.583463,5760.484838,5606.337723,3837.549855,4564.799986,3730.061156,3400.621475,0.100826446,4264.986236,2513.575749,2644.244639,3901.626469,0.079889807,2442.842976,2900.081544,0.08815427,0.095316804,1819.003851,4790.497524,0.073829201,2731.299728,2512.595023,3646.523422,0.18677686,0.186225895,17630.24134,5010.009933,0.252892562,0.300826446,3469.882638,4515.717363,3789.267754,5677.918998,4037.539931,0.127272727,7013.429744,0.302479339,12312.52234,8991.061151,0.205509642,6567.453995,3754.034725,8589.871087,3826.599995,3127.161435,0.123966942,3038.739395,4019.811559,4733.375213,4055.911842,5420.451254,5047.509662,7501.033076,3500.69422,2816.674925,3953.461147,3242.28926,2993.309099,3552.476034,6755.272745,6446.013219,5279.024797,0.121763085,4164.718472,7069.768586,0.231955923,0.077134986,7508.848497,5801.164723,0.172451791,8284.195051,5434.412106,8570.221501,0.183471074,8607.568584,9503.321219,12534.86062,6411.638028,0.171349862,0.205509642,0.177410468,5991.861146,3960.489242,133.1104
288.155@1.6569989,2828.099177,1222.535535,1890.12893,1144.436364,2179.487602,2911.616512,2724.327264,2353.469968,1832.363633,2269.663904,2372.696965,4084.218169,1965.322313,4960.709624,1201.649583,4224.490368,2718.055087,1428.084303,1885.695879,2367.134981,1814.831956,749.2584024,2665.696971,2593.951504,1765.667212,1583.860056,923.9724505,2331.640223,2154.975191,1876.369149,1540.722318,1872.6876,4095.456202,1408.023145,1624.834711,3481.46446,2918.402199,1644.030306,1297.383466,1951.462807,3283.727261,1079.01818,0.20661157,3766.775209,1533.771904,1821.990081,1285.87383,1354.79449,1989.637473,5670.144361,1383.084847,1648.645732,1987.933882,2273.842425,832.5267195,1953.094217,2400.173552,2028.770253,1328.325074,1485.022042,1586.585126,1305.559226,1008.456196,3317.404962,969.1696996,1862.876034,1466.084852,2040.241321,4220.167496,1449.102475,3703.687066,4523.631399,2031.70193,688.815425,2158.578516,4022.550953,1172.154823,2575.9124,3426.303021,2819.484302,3013.51239,2161.637463,0.278787879,6596.957581,4889.439678,4277.235255,4317.757578,4671.217622,4630.235804,3335.942688,288.155
192.1361@1.3890007,2290.909094,1423.541595,1643.554825,1352.242425,3140.038565,1790.250128,1550.774651,1545.743247,1449.212119,1696.646826,1679.736085,2223.709084,1640.469421,2873.860045,1428.105781,3312.369153,1684.870518,1167.604963,1317.06447,1553.537187,1445.112948,1698.723967,2022.258954,1806.920653,1019.114597,2203.485401,1073.107437,1487.18182,1228.099165,1076.760332,1684.914054,1999.507435,3977.22645,1482.576864,2568.37686,3419.193385,1821.473275,2430.55758,1654.661151,3370.596688,2497.950404,1989.272723,2001.65289,3018.138845,2796.52232,2536.548759,1518.099725,2744.669972,1744.843533,5964.725078,2319.612118,1374.303583,2241.570245,1811.684849,1310.301925,2825.018185,1640.782368,2210.690915,2120.776868,1482.393943,1749.834713,1093.691458,956.5421463,3103.304687,884.6303054,2373.923968,2880.32728,3959.719006,2947.7989,1748.639664,3554.549875,3753.534981,2513.706338,1048.187325,3156.286507,3099.375198,1495.157028,3277.129481,3240.909082,2911.085955,3207.808258,2838.901925,1982.739395,2517.454547,4289.871082,4142.040214,3663.414878,3287.415972,3553.176853,3679.532769,192.1361
102.0678@1.5199988,2680.991739,1473.660052,0.116804408,1601.648485,2855.674929,2003.720099,2388.869965,1768.33939,1911.878785,1701.030297,1816.232503,3224.727263,1844.633057,2687.36528,1780.292557,2683.429758,2123.937183,1429.011576,1313.940503,0.079889807,1569.23416,1580.6854,2172.826447,2086.008256,944.1867738,2602.426448,1289.131679,1654.988983,1228.958669,1703.559231,2780.920669,3275.899719,0.560330579,2154.201659,3449.960331,3616.535534,2060.445175,1811.659507,1925.404951,2794.304127,2586.049578,2064.109086,0.20661157,0.302479339,3132.274387,0.244628099,1889.661158,3535.453995,0.093112948,5467.700284,2159.781815,1338.203307,1402.066114,1766.109091,1711.99669,2419.804962,0.168044077,3082.378521,2053.779622,2185.994496,1790.72397,1165.033055,1088.39008,1635.1416,1043.466669,1536,2050.060612,3054.059502,3523.317909,2179.559222,2792.974115,4283.247928,3850.236366,1004.837463,3780.650144,3135.111837,1937.668324,4024.559784,2511.321205,3596.033064,3027.08925,3142.61928,3066.666669,8193.296976,4072.909098,0.171349862,0.205509642,2934.546551,3184.517901,2064.224786,102.0678
542.8989@13.038987,2976.308544,1818.457297,2338.073835,2002.230304,3161.2011,2036.883735,2439.401645,2346.32286,2210.060602,2473.130019,2793.073273,3344.872717,1889.761983,3251.067757,2211.123961,2158.719013,2298.700818,1784.157032,1539.699182,1830.914597,1746.071626,1881.053444,1994.137742,2040.82809,1191.416525,2664.388983,1378.391183,1717.715154,1489.123956,1964.787882,3086.487612,3160.62589,6671.856204,2234.68761,3599.92562,4528.340492,2084.92782,2265.035266,2125.859496,3031.185119,2683.071616,2448.599995,1933.677684,4453.705787,3112.714056,2754.267767,3368.303032,2210.102479,1862.165847,4060.639124,2276.775755,1802.720112,2279.008262,2199.757576,1821.323411,2822.052896,3435.829198,3452.38348,2236.242433,2685.625351,1902.836367,1480.038564,1216.284294,1034.626447,1407.781822,2149.342149,3157.187887,3069.10413,3595.963639,2535.716245,2786.050699,4240.538286,3293.774107,1214.25895,3135.493118,2938.622582,1809.364191,4625.964744,3023.175749,3242.504137,3535.671067,3981.978507,2708.703032,7132.509096,4163.418189,3648.723961,4032.510195,3555.128368,3412.667762,2855.32561,542.8989
208.1311@1.6999983,9116.115714,5238.93112,5561.291474,5550.448487,10759.56473,6391.202168,9214.299694,5821.060043,5587.515142,7433.27105,6413.290345,11794.90905,5733.257849,10522.57407,6303.77023,11396.79066,7074.690884,4544.816547,5337.679369,6207.917343,7005.090911,5999.682647,6674.33609,7993.839084,4013.448472,10554.69202,4073.009361,5794.696425,5437.487564,5924.898081,8706.603329,12508.23469,22093.83473,9276.40664,12558.39174,12759.25288,8359.581252,6555.052353,5805.996672,9613.433041,10214.19556,8859.709072,7139.669413,15756.45125,11306.47606,12532.78677,7441.915156,11845.0551,6245.178535,22742.35816,9614.575745,5282.607167,6230.330571,5586.424244,5877.743235,8362.889267,8526.052335,12380.31739,6898.0992,6052.220401,5732.489265,4919.294756,3966.439659,6723.717363,3947.351526,4514.591737,7470.666687,9767.623135,12379.53444,7682.763611,10015.45899,15702.97463,11095.84353,4195.449024,13584.26449,12407.21319,9527.961453,15173.97467,9863.236336,10581.57026,10722.41651,7226.117346,9471.260613,3311.442427,17151.25623,11895.96417,13760.51461,12710.57298,13054.9267,7902.571872,208.1311
663.4559@1.1729985,540782.5075,356123.1288,503854.5026,380769.9395,344361.0686,221097.0213,480157.8706,336511.92,531140.3627,492786.4072,571547.5201,483282.1803,355297.3933,219899.4416,371863.0568,292187.6177,313087.1901,340731.5072,246603.8692,255663.1207,346818.6447,471057.0844,283994.8871,325898.4471,173579.2815,673310.6919,310559.064,177935.7539,211197.8167,383504.0778,805047.6765,789921.2692,2388659.561,689422.7723,1105643.499,1311569.311,281478.3841,579148.2247,415065.9703,618076.0006,391504.4807,534953.1079,892730.3708,1304876.207,845599.344,1054436.151,913124.346,832168.9427,360581.9396,778645.4557,458942.8115,392063.3524,554541.4456,362588.9941,509606.5893,513701.1676,590735.5946,752334.9508,376944.5084,608210.7728,462192.2718,343495.093,387962.2866,167278.0724,342628.7888,435854.2811,678520.2685,460884.4559,448837.5226,492943.1163,295917.8093,660127.0272,1013022.494,335997.8392,744185.4448,318623.0173,701549.234,835986.4456,534587.3258,1049800.866,772768.972,1268661.606,1157352.752,30629.03033,810074.5535,556518.992,732408.6203,546050.9698,574407.1946,386155.754,663.4559
583.9252@13.038987,2084.022041,1476.853441,1884.405514,1467.636364,2273.51515,1432.98732,1770.435256,1794.027544,1869.090906,1750.344347,2148.559775,2295.27272,1453.735537,2268.231397,1651.940491,1716.446285,1645.641868,1341.089262,1073.117362,1442.330576,1458.336089,1451.530579,1515.54821,1652.316797,914.5790604,2138.012674,1061.885398,1156.916806,1111.933876,1395.311297,2414.838023,2499.523963,4895.047938,1823.920667,2674.844628,3266.373551,1470.289254,1783.084852,1621.859498,2361.58512,1987.314043,1859.327269,1516.528924,3410.454547,2145.788434,2254.737188,2337.877687,1697.878237,1432.170253,2794.241326,1703.896967,1368.918459,1570.289254,1613.284849,1454.618178,2185.804961,2629.385673,2688.279346,1653.471081,2050.501382,1285.398349,1165.192835,954.2214851,1504.448486,1149.278791,1668.971901,2365.684855,2330.561982,2794.418735,1718.564182,1935.832514,3285.429748,2438.320663,864.6060581,2292.330582,2147.933879,1594.48926,3432.650693,2231.278782,2452.348764,2510.434706,2767.669969,1923.915153,5312.303034,3211.55703,2715.895313,3322.268873,2636.674375,2866.953163,2203.93608,583.9252
524.8881@13.040002,1743.388432,1199.73829,1385.06667,1342.157576,1938.462809,1193.974649,1508.157571,1304.81322,1306.545452,1453.972998,1555.215424,1986.618176,1330.596694,1946.243519,1362.064459,1526.308543,1696.639113,1160.692567,993.1438073,1111.826444,1170.512397,1280.202755,1336.947659,1396.772446,749.4920086,1455.203858,830.6523405,1092.505235,924.8925553,1122.561985,1877.29422,1984.050685,4589.667773,1518.170253,2407.031405,2977.279336,1315.49862,1391.203859,1322.79173,2062.294211,1778.812666,1590.527269,1259.504131,2872.041324,1823.547111,1896.601652,2014.405511,1483.007163,1151.248489,2628.566395,1423.272725,1163.386227,1286.652891,1313.939394,1219.403853,1765.378515,2429.917353,2262.428105,1473.9394,1924.790638,1105.034712,959.9559209,735.2198328,1231.569147,867.296972,1292.271075,1989.709096,1989.821486,2395.630305,1555.645174,1832.662266,2908.6022,2123.324519,819.0192813,2154.457304,1984.566386,1375.647937,2848.760334,1936.042419,2088.614879,2171.380161,2384.307435,1859.236365,4792.36364,2132.160334,1976.177958,2081.812673,1981.497517,2056.009914,1616.841867,524.8881
606.9417@13.038987,1499.586779,1046.721761,1365.793943,1126.49697,938.8815421,1104.95206,1495.372447,1215.526168,1443.757573,1240.52231,1660.547655,1783.999994,1212.451239,1650.842969,1175.132228,1160.592289,1312.492557,948.0099212,770.2314094,1062.774103,895.6473832,1077.588981,1121.410469,1096.524513,291.4275473,1500.836365,828.289806,1044.94766,906.9090843,1152.909093,1661.9405,1701.918454,3633.743805,1322.406616,2070.178513,2624.710741,1065.882092,1295.077137,1088.702475,1471.398345,1408.2314,1410.309088,1130.991734,2580.451241,1631.573557,1637.051239,1683.740497,1232.011019,1019.773006,2328.213778,1260.448483,953.8650147,1127.479337,1131.345455,1040.222587,1447.705787,1965.275481,1931.646286,1186.793393,1488.818185,1152.585126,783.5592271,661.0446264,1128.049037,820.8909113,1280.634711,1705.915156,1688.251239,1946.020387,1217.387324,1497.61433,2483.206608,1871.188431,562.9311278,1823.823694,1545.765285,982.4578533,2488.550416,1598.151511,1722.937193,1843.700823,2005.992835,1517.442425,3585.490912,2299.970252,2147.013771,2217.654547,2409.056745,1953.821484,1614.15757,606.9417
563.9197@13.039999,1235.812674,838.9741032,985.8292035,888.8242427,0.126721763,916.7735485,1056.294762,1007.22424,1021.454544,866.5878759,1151.441871,1388.654541,917.1818179,1417.181262,0.100826446,1004.972454,841.1603276,909.9074417,659.5735575,782.2809901,757.0688708,747.080992,928.0000003,846.6991699,0.053443526,1174.083196,611.3796135,737.6920119,703.2727222,878.8484863,1331.532235,1299.298069,2869.452895,1039.904135,1521.907438,2013.431403,887.4071609,1010.252343,982.6958639,1187.01818,1051.429748,950.9818161,0.20661157,1812.758679,1324.859507,0.244628099,1383.079891,0.208815427,770.6027576,1591.548212,1006.193938,746.0391192,886.1157014,846.7393942,808.6192816,1224.79339,1594.570247,1648.119013,1034.898076,1224.548212,810.6115715,588.5482082,517.5933871,0.082093664,620.9272744,994.8033061,1238.230306,1345.477685,1522.50799,1095.624239,1096.737194,1744.103028,1516.527825,457.564737,1419.195595,1263.732228,0.172451791,2041.400553,1239.490906,0.242975207,1292.553716,1430.808814,0.278787879,3122.424245,1864.96364,1638.96143,1706.141048,1195.036912,1647.788427,1320.802199,563.9197
218.0905@9.434008,1063887.742,364558.1095,301004.609,496115.1032,940532.2198,57308.10326,1392151.444,1191267.953,1209701.089,1483719.476,1577740.735,983972.6515,60632.83138,738178.1086,655402.8527,252814.3532,454808.1417,414888.8794,1080240.77,1346265.639,1453591.097,516504.3396,1914129.984,1315057.445,335480.351,3881232.433,587595.4625,912638.9664,751787.3003,1305673.903,1054245.363,1566034.074,3845636.736,641523.2102,2267212.165,4595735.844,694981.2919,474262.3832,942508.6327,1350308.809,1301179.61,1153761.761,652878.9248,2451833.094,2145655.747,543318.274,881432.9096,1308656.513,2678568.257,8280869.169,3633417.207,2902026.355,757589.3793,2868387.88,2798139.986,1582294.723,2803341.372,4917873.573,1126298.23,2721795.004,645287.0853,338714.9663,310536.6934,643832.5307,342867.0433,523309.8051,924301.5782,424897.4345,1275127.608,410943.8367,567355.5547,1584265.028,1965506.348,859501.8046,1816854.163,931780.565,1293429.993,308695.4681,266331.6356,1385036.675,1504650.314,930649.7096,1066184.934,0.278787879,3372829.507,2238469.189,3910399.243,3313760.717,2116030.536,1199863.22,218.0905
246.1218@9.151,1374335.263,414382.0654,415811.5448,661276.8972,1758389.409,32347.35849,629784.0023,552141.7046,632078.0595,801514.274,1079142.998,774038.2521,113540.3256,741888.0634,1214157.507,331490.3038,671402.9541,659457.7365,584638.8232,978276.0917,1191629.664,113498.8959,1472158.854,1034551.815,57771.38274,3068214.997,372903.8375,546731.3444,213449.7175,853798.354,2585795.817,3996043.076,15127620.06,2471195.416,6877015.171,10101873.59,517959.0867,467688.5005,600603.2605,1495104.429,811794.6886,887246.9436,504795.6606,3798602.992,2968277.752,440376.5683,1032131.075,1160476.074,1423666.155,6354200.547,2177010.094,1291316.528,352715.95,1439949.964,2699237.405,514371.7098,2316982.155,4845587.193,460206.696,2412549.932,569448.7876,235708.0849,210020.092,264568.1766,265717.4795,203992.7538,486522.0862,228319.1734,550991.3073,286876.7506,293587.2286,841297.1702,2239708.404,1163281.054,2468138.682,974091.1268,1758204.815,171489.8856,305933.8719,1662484.718,1423548.577,1384508.323,522419.4913,0.278787879,2528082.826,1586556.302,3168431.958,2268136.772,1367567.883,887686.7053,246.1218
