Compound,119_1(raw),119_2(raw),119_3(raw),119_4(raw),119_5(raw),119_6(raw),173_1(raw),173_2(raw),173_3(raw),173_4(raw),173_5(raw),173_6(raw),212_1(raw),212_2(raw),212_3(raw),212_4(raw),212_5(raw),212_6(raw),232_1(raw),232_2(raw),232_3(raw),232_4(raw),232_5(raw),232_6(raw),281_1(raw),281_2(raw),281_3(raw),281_4(raw),281_5(raw),281_6(raw),293_1(raw),293_2(raw),293_3(raw),293_4(raw),293_5(raw),293_6(raw),318_1(raw),318_2(raw),318_3(raw),318_4(raw),318_5(raw),318_6(raw),345_1(raw),345_2(raw),345_3(raw),345_4(raw),345_5(raw),345_6(raw),346_1(raw),346_2(raw),346_3(raw),346_4(raw),346_5(raw),346_6(raw),372_1(raw),372_2(raw),372_3(raw),372_4(raw),372_5(raw),372_6(raw),374_1(raw),374_2(raw),374_3(raw),374_4(raw),374_5(raw),374_6(raw),440_1(raw),440_2(raw),440_3(raw),440_4(raw),440_5(raw),440_6(raw),639_1(raw),639_2(raw),639_3(raw),639_4(raw),639_5(raw),639_6(raw),649_1(raw),649_2(raw),649_3(raw),649_4(raw),649_5(raw),H37Rv_1(raw),H37Rv_2(raw),H37Rv_3(raw),H37Rv_4(raw),H37Rv_5(raw),H37Rv_6(raw),Mass
297.0935@10.022101,8157.575768,1704.559777,2538.393395,4621.478789,9517.691454,0.083746556,4753.630838,4116.941038,4115.636356,4391.872713,4614.88539,3992.581806,2334.456198,7338.485924,7995.436341,5073.360893,6558.736065,6358.393414,2975.335554,4616.592277,4600.242426,0.114600551,5760.440773,4798.152597,0.106887052,9922.857307,0.073829201,2209.412124,1302.082635,3672.655653,0.18677686,5304.644619,10983.03968,0.160330579,6483.153719,11471.71569,5549.57685,1996.407166,6842.841296,9212.380149,8094.619806,8657.472709,4238.016524,11337.53058,9764.033079,4705.176856,6081.852345,7605.893113,8437.616009,25375.84136,11232.33938,9623.415987,2778.223137,9686.690912,7892.0694,5892.545462,12762.61156,16832.89095,4654.947677,9655.782393,5243.765297,3070.804401,2652.085944,2966.947111,3874.866677,3115.371902,3094.472736,2886.399998,4165.988433,1987.051784,2141.492019,5987.287044,7084.3978,3006.490349,6624.47384,4527.844616,3831.533892,0.422038568,2545.751508,0.242975207,7493.509075,0.280440771,0.278787879,26271.57578,21519.72731,20887.89088,23064.75814,13450.37463,12812.22918,297.0935
566.1084@1.024002,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,1264.279891,0.073829201,0.073278237,0.066115702,0.093663912,3079.950421,4821.388422,13251.25786,2405.920668,7389.773554,10861.33883,0.088705234,0.131680441,0.104132231,1366.561981,0.112947658,0.127272727,5061.570242,5094.961986,2568.452898,0.244628099,1700.386778,3124.087603,0.093112948,6642.388991,0.115151515,0.099724518,0.123966942,0.096969697,1672.275478,0.12892562,1442.658401,5368.34051,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,1992.61267,4065.491462,1828.793383,5089.884306,1092.520107,4700.001112,0.211019284,0.139393939,5109.768603,2253.758673,2576.128922,2371.927275,3202.715154,0.216528926,1437.796692,1637.089808,0.177410468,0.177410468,566.1084
240.0847@3.0310147,76416.1158,32675.5487,31099.75765,48566.40002,102440.0991,27824.54199,101664.8702,82989.93261,89098.90893,99128.42337,116590.1237,117706.7633,14073.06446,108047.193,77962.53697,98527.89278,66282.68847,66443.13746,50808.19864,68220.54256,72919.71352,27217.28706,82476.34162,77247.7881,18815.96909,118613.2315,33688.85505,47086.32347,37852.56171,61157.00837,76952.43987,90216.38993,241273.3043,47230.02163,123069.9124,180631.8412,26042.1713,19323.84136,31711.07591,45850.53711,49912.5866,47350.16353,90607.64452,161429.291,162900.8532,150851.1404,104336.8342,127687.2926,65091.63054,141927.1936,91711.96352,67682.53174,26703.34708,78904.14548,84885.35074,135825.7192,162032.4682,148310.3525,64161.69171,125154.7551,43928.28106,29189.41867,23798.12225,39324.01437,21200.40006,35677.9372,47076.54558,48821.85121,65537.7422,30302.44839,41619.03707,109288.493,90781.0535,37417.48749,89713.9175,86795.82897,61410.25523,43209.57471,52977.64227,106537.825,120683.2361,63442.43298,67187.32126,190973.8789,174789.2945,136150.4879,168841.1731,98204.67751,105545.3904,240.0847
152.0685@1.6760037,3069.834714,2180.995588,2792.092569,2099.684849,2208.760329,964.1740992,2290.241866,2040.447379,2525.212117,2479.948752,2659.706882,2726.836355,2123.69752,2404.619275,3064.418173,1798.20937,2837.506326,2847.907449,2177.474393,2706.826441,2940.121213,3409.137191,3057.101929,3330.464449,974.6495837,3750.10689,1800.694212,1500.738294,1056.462802,2302.352621,4007.110754,4031.976853,0.560330579,3256.955382,4404.882645,0.300826446,2232.178508,3169.153174,2706.396684,3718.155366,2938.559218,3131.16363,0.20661157,7557.143806,4977.600011,5342.92231,5738.856753,5545.093664,2446.170257,4963.40717,2793.460602,2500.093666,0.123966942,2330.763637,3567.687043,1939.17025,5396.567489,5660.459519,2558.77136,4556.685962,2594.469425,1952.107434,1847.847929,1031.99945,1856.478793,2519.907439,0.157575758,3102.310742,3085.459506,3354.572992,2610.581828,4548.954815,5904.669976,1754.975201,4541.388437,3439.309082,4181.955932,4605.073835,2234.624236,0.242975207,4304.781809,0.280440771,6535.34546,3875.430306,3428.085956,3148.382364,3051.201655,2345.721208,2594.273274,152.0685
219.02@2.352008,1998.071628,1146.958676,1227.847937,1152.387879,2368.809916,939.7201049,2186.134428,1682.677682,2187.515148,2047.324511,2422.641318,3659.490898,988.0314046,2872.581808,1655.469417,2064.421492,1975.358671,1735.93885,2125.477698,2274.382915,2231.272728,1502.413224,2560.969698,2661.721752,456.0870509,0.15261708,836.1157013,793.6033067,911.0743736,1323.939396,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,2370.381263,0.131680441,2423.157015,2549.737186,3104.140485,2456.618177,2820.454542,0.302479339,2116.952071,2514.287602,2217.449037,0.208815427,1336.077691,0.213774105,1552.587877,1080.215979,1499.628097,1423.321213,1338.56749,2643.361987,2426.724516,2516.444635,2237.079899,2170.663917,949.5735552,824.3030286,0.085950413,1021.409367,693.490911,0.105785124,2152.64243,2479.246279,2882.47879,1514.85454,1873.862266,3100.039665,0.231955923,769.9614303,2199.977965,2626.331673,0.172451791,2841.796698,2177.333327,0.242975207,1818.565285,0.280440771,0.278787879,0.278787879,2149.049591,1711.956471,2577.912949,0.177410468,1774.636911,219.02
289.1275@9.496083,0.137741047,0.088705234,0.116804408,0.096969697,1793.746555,0.083746556,2093.229194,1493.227545,1773.454542,2086.532225,1839.095313,3058.327263,0.094214876,0.127823691,0.100826446,1910.247938,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,2949.206619,4282.450681,9345.753727,0.160330579,5592.719009,8009.504125,0.088705234,0.131680441,1369.859499,2236.304128,1484.696964,1691.83636,2714.669418,3380.811572,2194.185129,0.244628099,0.205509642,2100.265565,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,1312.667765,0.12892562,1932.67493,2560.15042,1570.038574,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,1999.163642,2615.596693,2891.941049,0.121763085,1294.678793,4568.419829,5879.618736,1827.019278,4940.958686,3701.543792,3353.842431,0.211019284,0.139393939,5999.300836,2172.664458,7517.775748,0.278787879,7460.64243,5461.292572,4623.019277,5563.146009,3343.832501,3207.04903,289.1275
495.9483@17.16124,3407.30028,2020.084294,2899.903037,2196.557576,2746.187326,1571.001644,3206.022028,2566.950959,3273.818176,3396.824782,3544.279883,3429.818171,2707.547106,2788.85729,2779.885943,2361.776865,2517.400542,2269.710753,1727.484307,1917.595037,2478.721764,4258.098073,2122.402205,2552.488694,1477.927268,5229.119012,2194.130025,2010.754823,2005.024779,2435.730032,5554.55704,5736.874921,20112.5058,5313.355388,8506.547108,10270.21487,2177.092558,3926.315709,2805.322303,4452.471067,3105.382909,3625.236356,7317.975198,9617.633063,6784.409932,8756.462804,6170.427001,8061.946006,2614.332241,6770.012131,3151.351511,2848.93003,4083.471069,2392.145455,4246.434148,3461.137195,5501.931125,6011.039685,2837.961444,4275.917366,2783.441327,1996.286497,2305.361977,1900.468322,1947.163642,2788.601654,4595.381831,3432.072725,3556.130581,3590.306324,2646.447392,5175.236908,7112.000555,2476.495861,5083.51516,3069.490901,6279.659517,5248.682651,3625.218172,7506.476045,5597.335526,7433.363076,9513.636371,9106.884855,6434.157036,5358.281535,6266.811023,4865.659495,4988.60495,495.9483
360.0219@17.162222,2692.97521,1810.119005,2341.694772,1883.830304,2335.228649,1376.458394,2499.674372,2020.766938,2679.15151,2569.44462,2841.792832,3057.745445,2127.277685,2642.882635,2183.598341,1974.077139,2082.649029,1802.955379,1521.302488,1574.068867,2019.526171,3948.905786,1894.699725,2014.330019,1239.99669,4544.02094,1904.793386,1736.914052,1523.305774,1950.644631,4682.869434,4789.916245,18697.11076,4406.685964,7561.740496,9150.238008,1765.766388,3547.20772,2381.712387,3732.451233,2334.402196,3127.854539,6382.438009,8935.239674,6230.671088,7448.19173,5613.084852,7550.557025,1959.003313,5985.247392,2541.739391,2399.471628,3421.363632,1919.515152,3882.841863,2960.132235,4766.738288,5141.780179,2240.74381,3775.556483,2291.028103,1603.308537,2060.31735,1366.28485,1601.048489,2283.795042,3650.557586,2732.971899,2955.887605,2680.614316,2156.473837,4369.423135,6408.942152,2187.316798,4715.603314,2639.655089,5635.379626,4164.25455,3009.375749,6298.889266,5036.464452,7058.133325,8848.169704,7939.600006,5600.087613,4905.917899,4933.464466,4503.742141,4460.808807,360.0219
373.0259@7.6510696,2255.922868,0.088705234,1156.246835,1465.503031,1524.842974,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,1043.523967,1413.98567,1617.760326,0.096418733,905.397242,1084.06612,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,2346.60826,0.131680441,2634.545444,4402.35867,3207.487592,3383.036356,0.20661157,3936.466118,3154.657858,0.244628099,0.205509642,2386.3427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,1321.061159,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,1610.418177,3048.852897,3267.069415,0.280440771,0.278787879,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,373.0259
101.9407@1.2720037,2275.068873,1684.512394,1828.573007,1896.533334,2508.457299,1814.536629,2205.372996,1925.26501,1817.33333,1998.132225,2259.743797,2842.763627,2422.829751,3430.276572,2282.206605,2249.449041,2752.968585,1992.034719,1954.909102,2261.840216,2163.041323,2726.347108,2513.190083,2717.863349,1032.101374,2544.431958,1138.077133,1495.022591,1343.008255,1764.440774,2980.771909,3326.739388,8784.302487,2337.780172,4228.869422,5354.109086,2161.125616,2620.835817,2383.899164,0.153719008,3052.7493,3295.47272,3622.107434,6022.666119,5171.9934,5813.097517,3789.186779,4769.761984,1637.763642,3708.339399,2018.145452,1785.168597,2099.256196,0.096969697,2522.110186,3217.596698,3691.592284,4107.970259,2606.820947,2913.393947,1893.408267,1336.87603,1312.119005,1837.009919,1184.733337,1844.152067,2761.672735,3009.196692,3280.504135,2235.570241,2572.219293,3703.833053,3549.62149,1307.823688,3541.994496,2765.542692,2607.47108,4589.247388,3127.721203,4383.029759,3654.193381,5844.666108,3474.533336,0.278787879,3362.91075,0.171349862,2740.265566,0.177410468,2724.847378,101.9407
675.0386@0.89400065,0.137741047,0.088705234,1090.018735,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,1032.12121,0.121763085,0.136088154,0.145454545,605.7074378,0.127823691,717.077684,0.096418733,0.098071625,819.4562016,0.069421488,0.079889807,729.38843,1384.145455,0.08815427,0.095316804,0.053443526,1079.002756,0.073829201,0.073278237,0.066115702,0.093663912,1890.555377,1768.959777,8180.266123,2202.781825,2807.613223,2481.216527,0.088705234,1360.917358,775.0561953,1200.391733,0.112947658,1233.654543,5185.330572,4070.161986,2200.638021,2767.96694,3576.895319,2388.848485,0.093112948,0.213774105,0.115151515,698.8694221,1130.950412,0.096969697,1851.207709,0.12892562,1789.66942,1478.899177,0.104683196,1533.933888,721.9669433,520.322313,988.6016503,0.082093664,617.2242441,0.105785124,1662.896974,0.13553719,0.15261708,931.9746526,0.113498623,0.188980716,2413.269423,720.6721742,0.187327824,0.124517906,1828.333888,0.211019284,0.139393939,2899.66612,1489.785121,2993.70523,5739.127277,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,675.0386
568.1541@4.0010247,2164.18733,1101.09807,1444.636918,1438.254546,2675.223139,1194.225889,1440.457296,1201.335535,1320.848483,1872.350958,1824.125616,2379.927265,0.094214876,3245.699162,2449.376853,1715.964191,2253.097513,1775.305792,849.5801701,1023.787877,1169.454546,0.114600551,1444.584022,1128.360326,0.053443526,2189.44463,975.0622576,1257.894216,0.066115702,1373.581269,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,1046.18953,0.131680441,1264.477681,2329.919004,1312.112943,1565.072724,0.20661157,5319.099176,3777.563645,0.244628099,2828.223693,2655.29697,1829.390089,3133.928379,2063.860603,1177.447384,0.123966942,1563.151516,2319.021481,0.12892562,3279.380163,4302.778524,1312.517911,3137.804415,1279.147109,750.5647368,0.085950413,1417.839671,794.0242446,0.105785124,2727.163644,2831.100825,3001.214878,2100.047927,2435.793948,3470.630849,3186.842426,1104.881539,3096.716259,2634.051784,1917.836368,2413.63857,2849.212113,2920.319013,3677.127265,0.280440771,0.278787879,3507.151518,3750.714056,2271.585121,2937.554823,2564.645725,2770.087047,568.1541
602.1614@3.0410101,8398.6226,2329.133329,1846.67769,4350.060607,9485.630848,2344.401089,13842.39279,11542.06058,11058.66665,14275.01703,14357.02807,15552.43632,2320.606611,8844.760299,7090.317336,8004.490376,4162.748195,3917.474396,8757.520711,12380.28372,13426.24794,4121.265015,20094.67769,10631.35037,0.106887052,29123.45953,3780.645725,6159.695324,2420.95866,8753.548224,6783.175225,9424.892546,20675.0777,4361.633071,13198.7157,29147.07435,5114.743792,0.263360882,6622.080966,12674.13221,8699.228619,8298.436346,3146.900823,14648.46943,11537.97358,6083.411566,5601.370802,7248.818733,15027.96424,118441.3291,23302.40603,21158.35154,4561.611565,19623.27273,19580.56524,16682.71738,34884.94212,62420.26628,8847.090944,25629.36921,3851.583477,1649.884294,1286.247931,3754.225348,1670.145459,4187.504134,5390.824257,5458.895864,9456.459511,3940.496957,3545.583484,16043.70687,7854.491465,3539.338833,12404.09919,6046.714033,5168.552628,3508.406616,8720.624218,15435.72895,22866.91731,10777.89971,5668.872732,16579.51516,4834.874389,6410.026988,7789.84298,5668.087042,2475.763081,602.1614
330.1939@0.630001,0.137741047,0.088705234,1227.731132,1045.236364,0.126721763,0.083746556,1053.981264,706.838566,1531.878785,0.121763085,1650.749308,0.145454545,853.8694212,0.127823691,1350.368591,0.096418733,0.098071625,1072.601657,0.069421488,616.5096406,1146.093664,2080.343802,932.3195595,988.7212079,0.053443526,1888.178514,840.766941,0.073278237,0.066115702,852.0606075,2625.148767,2727.092006,11257.60166,2835.285959,4381.869422,4539.47107,697.5779602,1983.239122,1061.107434,1519.051237,0.112947658,1726.83636,5433.057845,6259.204962,3725.738851,4870.790079,4605.676587,4612.732782,947.1449071,1991.94711,1105.339392,1222.024244,1461.074378,841.5030306,2508.039663,1598.290911,3171.831953,3011.776868,728.5950442,2509.688711,1271.871076,973.7768575,1456.085947,0.082093664,1023.060609,943.0743805,1300.472731,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,3456.607165,1123.008261,1969.939397,0.124517906,3100.683202,2103.229204,1221.648481,4183.061164,2373.198342,4258.493108,5930.65455,2020.933335,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,330.1939
648.2033@4.993034,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,2085.357572,5950.150418,0.160330579,3334.641323,5781.884292,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,0.127272727,0.20661157,0.302479339,0.201652893,0.244628099,0.205509642,0.208815427,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,0.12892562,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,1663.165286,0.280440771,0.278787879,4706.218185,4334.259512,3732.342694,3932.427,3539.693658,2458.731676,648.2033
579.3527@5.8230386,11263.77412,7913.748746,12930.59838,8931.103033,2934.876031,0.083746556,7736.095842,4581.295858,11841.09089,7390.045155,10097.33276,3152.436354,5180.781816,0.127823691,9817.471047,732.3002771,5601.360862,9419.489294,2364.773567,3913.721755,9019.327827,10188.21819,5461.333335,7714.179581,352.9944892,15192.26723,4412.476027,1750.104134,367.5371874,8248.887066,27905.02321,23629.08646,104840.653,28730.9191,39523.31405,39176.32724,3267.457294,8640.607178,6639.262784,8055.337176,4215.99723,13996.18179,52264.66936,54372.17358,31394.12899,23195.88098,47006.01491,47313.60827,6452.541071,14236.28652,8581.206049,10403.26172,7060.289248,5863.757578,21727.87653,2881.487607,24198.85122,21763.80006,898.9146041,19448.80997,9813.83142,7812.743786,13681.50079,0.082093664,8209.696992,7090.988432,19215.57581,2782.985122,6081.332787,12146.9636,3636.495881,11179.15425,33543.84189,10430.42421,16686.03859,1134.358124,31366.0491,5573.863368,4686.284835,37786.53229,19962.20326,27066.18013,73803.23642,11954.98183,8346.107453,7707.830842,6545.687607,5785.887593,4982.927815,579.3527
371.178@11.147111,0.137741047,0.088705234,0.116804408,0.096969697,0.126721763,0.083746556,1853.964732,1298.080438,1714.545452,1735.367487,1809.428096,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,0.084297521,660.6148798,1362.04132,1382.699725,1594.208265,1838.369147,1225.964733,0.053443526,0.15261708,0.073829201,0.073278237,0.066115702,0.093663912,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,814.3140481,0.131680441,1159.616524,1627.269419,1600.242419,1357.490906,0.20661157,3009.971902,2649.114055,0.244628099,0.205509642,1825.255647,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,0.124517906,945.2826458,0.168044077,0.18677686,0.104683196,0.14600551,0.102479339,0.079889807,0.085950413,0.082093664,0.078787879,0.105785124,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,0.188980716,0.231955923,0.077134986,0.187327824,933.5107413,0.172451791,0.211019284,0.139393939,5939.77191,2923.061151,3817.640216,0.278787879,2043.515153,0.216528926,1803.285948,1935.695318,0.177410468,0.177410468,371.178
603.3526@5.624035,0.137741047,0.088705234,1227.847937,0.096969697,0.126721763,0.083746556,0.121763085,0.103581267,0.121212121,0.121763085,0.136088154,0.145454545,0.094214876,0.127823691,0.100826446,0.096418733,0.098071625,867.1685985,0.069421488,0.079889807,0.08815427,0.114600551,0.08815427,0.095316804,0.053443526,1589.354271,0.073829201,0.073278237,0.066115702,0.093663912,2478.528932,2307.897517,10214.26612,2710.86943,3654.297521,3561.785121,0.088705234,0.131680441,0.104132231,0.153719008,0.112947658,1564.181815,5129.75206,5265.257854,3292.79009,2170.585122,4590.468873,4238.535537,0.093112948,0.213774105,0.115151515,0.099724518,0.123966942,0.096969697,2087.044622,0.12892562,2116.683194,2127.761989,0.104683196,1793.385679,0.102479339,0.079889807,1341.084294,0.082093664,695.3818201,0.105785124,2081.260612,0.13553719,0.15261708,1167.220933,0.113498623,0.188980716,3147.177963,992.9586748,0.187327824,0.124517906,3097.923974,0.211019284,0.139393939,4168.482651,1749.763633,2802.164184,7230.921218,0.278787879,0.216528926,0.171349862,0.205509642,0.177410468,0.177410468,603.3526
